2022-09-15 13:29:48.310000;1;1.156
2022-09-15 13:29:48.619000;1;5.135
2022-09-15 13:29:48.893000;1;1.169
2022-09-15 13:29:49.216000;1;3.138
2022-09-15 13:29:49.503000;1;4.176
2022-09-15 13:29:50.466000;1;2.14
2022-09-15 13:29:50.758000;1;5.142
2022-09-15 13:29:51.063000;1;2.149
2022-09-15 13:29:51.355000;1;2.143
2022-09-15 13:29:51.663000;1;3.158
2022-09-15 13:29:52.641000;1;5.177
2022-09-15 13:29:52.974000;1;5.141
2022-09-15 13:29:53.260000;1;2.134
2022-09-15 13:29:53.575000;1;3.148
2022-09-15 13:29:53.891000;1;5.17
2022-09-15 13:29:54.945000;1;1.17
2022-09-15 13:29:55.263000;1;1.138
2022-09-15 13:29:55.608000;1;4.161
2022-09-15 13:29:55.930000;1;5.183
2022-09-15 13:29:56.278000;1;3.159
2022-09-15 13:29:57.244000;1;1.138
2022-09-15 13:29:57.527000;1;2.262
2022-09-15 13:29:57.935000;1;4.159
2022-09-15 13:29:58.278000;1;3.185
2022-09-15 13:29:58.624000;1;1.156
2022-09-15 13:29:59.582000;1;1.145
2022-09-15 13:29:59.868000;1;1.156
2022-09-15 13:30:00.211000;1;3.177
2022-09-15 13:30:00.547000;1;5.179
2022-09-15 13:30:00.884000;1;4.139
2022-09-15 13:30:01.877000;1;1.184
2022-09-15 13:30:02.227000;1;1.172
2022-09-15 13:30:02.575000;1;4.146
2022-09-15 13:30:02.867000;1;3.155
2022-09-15 13:30:03.220000;1;2.136
2022-09-15 13:30:04.151000;1;1.146
2022-09-15 13:30:04.439000;1;5.167
2022-09-15 13:30:04.771000;1;5.15
2022-09-15 13:30:05.083000;1;3.144
2022-09-15 13:30:05.367000;1;1.135
2022-09-15 13:30:06.307000;1;4.144
2022-09-15 13:30:06.586000;1;5.137
2022-09-15 13:30:06.960000;1;4.145
2022-09-15 13:30:07.254000;1;1.141
2022-09-15 13:30:07.551000;1;5.159
2022-09-15 13:30:08.507000;1;4.14
2022-09-15 13:30:08.785000;1;3.138
2022-09-15 13:30:09.064000;1;4.144
2022-09-15 13:30:09.343000;1;1.139
2022-09-15 13:30:09.622000;1;1.143
2022-09-15 13:30:10.550000;1;3.139
2022-09-15 13:30:10.860000;1;2.382
2022-09-15 13:30:11.647000;1;3.39
2022-09-15 13:30:12.491000;1;3.358
2022-09-15 13:30:13.164000;1;2.291
2022-09-15 13:30:14.518000;1;3.228
2022-09-15 13:30:14.975000;1;1.217
2022-09-15 13:30:15.393000;1;1.198
2022-09-15 13:30:15.765000;1;2.193
2022-09-15 13:30:16.192000;1;4.18
2022-09-15 13:30:17.351000;1;5.203
2022-09-15 13:30:17.767000;1;2.187
2022-09-15 13:30:18.139000;1;5.173
2022-09-15 13:30:18.487000;1;5.187
2022-09-15 13:30:18.910000;1;3.214
2022-09-15 13:30:20.094000;1;1.238
2022-09-15 13:30:20.554000;1;5.231
2022-09-15 13:30:21.006000;1;2.222
2022-09-15 13:30:21.470000;1;2.21
2022-09-15 13:30:21.916000;1;4.243
2022-09-15 13:30:23.148000;1;1.259
2022-09-15 13:30:23.675000;1;5.249
2022-09-15 13:30:24.212000;1;2.262
2022-09-15 13:30:24.739000;1;4.252
2022-09-15 13:30:25.265000;1;3.255
2022-09-15 13:30:26.533000;1;3.224
2022-09-15 13:30:27.006000;1;1.21
2022-09-15 13:30:27.448000;1;2.251
2022-09-15 13:30:27.941000;1;3.237
2022-09-15 13:30:28.433000;1;1.24
2022-09-15 13:30:29.641000;1;2.233
2022-09-15 13:30:30.130000;1;5.256
2022-09-15 13:30:30.644000;1;2.229
2022-09-15 13:30:31.121000;1;4.248
2022-09-15 13:30:31.592000;1;2.244
2022-09-15 13:30:32.818000;1;1.272
2022-09-15 13:30:33.357000;1;4.233
2022-09-15 13:30:33.887000;1;2.224
2022-09-15 13:30:34.360000;1;3.231
2022-09-15 13:30:34.838000;1;5.225
2022-09-15 13:30:36.067000;1;4.244
2022-09-15 13:30:36.576000;1;2.222
2022-09-15 13:30:37.043000;1;3.687
2022-09-15 13:30:38.043000;1;3.324
2022-09-15 13:30:38.645000;1;1.291
2022-09-15 13:30:40.048000;1;2.394
2022-09-15 13:30:41.316000;1;5.661
2022-09-15 13:30:42.296000;1;1.682
2022-09-15 13:30:43.285000;1;4.32
2022-09-15 13:30:43.887000;1;5.409
2022-09-15 13:30:45.345000;1;4.241
2022-09-15 13:30:45.817000;1;1.213
2022-09-15 13:30:46.249000;1;2.241
2022-09-15 13:30:46.744000;1;1.211
2022-09-15 13:30:47.179000;1;2.268
2022-09-15 13:30:48.430000;1;5.225
2022-09-15 13:30:48.907000;1;5.231
2022-09-15 13:30:49.354000;1;4.231
2022-09-15 13:30:49.761000;1;4.154
2022-09-15 13:30:50.111000;1;3.218
2022-09-15 13:30:51.288000;1;3.222
2022-09-15 13:30:51.732000;1;4.201
2022-09-15 13:30:52.145000;1;1.203
2022-09-15 13:30:52.585000;1;4.172
2022-09-15 13:30:52.977000;1;4.204
2022-09-15 13:30:54.137000;1;2.219
2022-09-15 13:30:54.600000;1;1.209
2022-09-15 13:30:55.044000;1;2.223
2022-09-15 13:30:55.513000;1;4.221
2022-09-15 13:30:55.960000;1;1.23
2022-09-15 13:30:57.178000;1;4.25
2022-09-15 13:30:57.749000;1;5.277
2022-09-15 13:30:58.326000;1;1.335
2022-09-15 13:30:58.937000;1;1.289
2022-09-15 13:30:59.434000;1;1.315
2022-09-15 13:31:00.817000;1;3.235
2022-09-15 13:31:01.282000;1;1.241
2022-09-15 13:31:01.780000;1;4.236
2022-09-15 13:31:02.260000;1;3.234
2022-09-15 13:31:02.763000;1;1.25
2022-09-15 13:31:04.010000;1;4.223
2022-09-15 13:31:04.477000;1;2.242
2022-09-15 13:31:04.988000;1;2.274
2022-09-15 13:31:05.540000;1;4.244
2022-09-15 13:31:06.041000;1;3.229
2022-09-15 13:31:07.284000;1;2.236
2022-09-15 13:31:07.782000;1;5.239
2022-09-15 13:31:08.274000;1;4.23
2022-09-15 13:31:08.766000;1;4.207
2022-09-15 13:31:09.236000;1;3.251
2022-09-15 13:31:10.509000;1;1.259
2022-09-15 13:31:11.013000;1;3.253
2022-09-15 13:31:11.530000;1;4.278
2022-09-15 13:31:12.079000;1;3.24
2022-09-15 13:31:12.598000;1;4.26
2022-09-15 13:31:13.888000;1;3.23
2022-09-15 13:31:14.372000;1;2.24
2022-09-15 13:31:14.861000;1;1.233
2022-09-15 13:31:15.345000;1;2.25
2022-09-15 13:31:15.863000;1;3.247
2022-09-15 13:31:17.143000;1;2.269
2022-09-15 13:31:17.699000;1;2.272
2022-09-15 13:31:18.250000;1;3.248
2022-09-15 13:31:18.768000;1;5.249
2022-09-15 13:31:19.282000;1;3.252
2022-09-15 13:31:20.589000;1;2.26
2022-09-15 13:31:21.200000;1;4.247
2022-09-15 13:31:21.718000;1;4.237
2022-09-15 13:31:22.202000;1;2.242
2022-09-15 13:31:22.757000;1;2.288
2022-09-15 13:31:24.084000;1;5.247
2022-09-15 13:31:24.604000;1;5.256
2022-09-15 13:31:25.100000;1;5.241
2022-09-15 13:31:25.590000;1;1.249
2022-09-15 13:31:26.099000;1;2.238
2022-09-15 13:31:27.354000;1;2.232
2022-09-15 13:31:27.854000;1;4.237
2022-09-15 13:31:28.325000;1;5.18
2022-09-15 13:31:28.767000;1;2.226
2022-09-15 13:31:29.234000;1;4.221
2022-09-15 13:31:30.422000;1;3.223
2022-09-15 13:31:30.903000;1;5.236
2022-09-15 13:31:31.388000;1;5.249
2022-09-15 13:31:31.898000;1;4.218
2022-09-15 13:31:32.349000;1;2.236
2022-09-15 13:31:33.611000;1;2.253
2022-09-15 13:31:34.055000;1;1.21
2022-09-15 13:31:34.489000;1;4.238
2022-09-15 13:31:34.973000;1;2.22
2022-09-15 13:31:35.414000;1;2.21
2022-09-15 13:31:36.584000;1;1.243
2022-09-15 13:31:37.045000;1;5.21
2022-09-15 13:31:37.477000;1;1.232
2022-09-15 13:31:37.971000;1;3.223
2022-09-15 13:31:38.413000;1;1.239
2022-09-15 13:31:39.617000;1;2.217
2022-09-15 13:31:40.062000;1;3.202
2022-09-15 13:31:40.480000;1;1.226
2022-09-15 13:31:40.940000;1;3.211
2022-09-15 13:31:41.367000;1;2.228
2022-09-15 13:31:42.564000;1;1.235
2022-09-15 13:31:43.031000;1;5.208
2022-09-15 13:31:43.453000;1;3.203
2022-09-15 13:31:43.878000;1;2.224
2022-09-15 13:31:44.312000;1;1.217
2022-09-15 13:31:45.496000;1;1.219
2022-09-15 13:31:45.951000;1;4.231
2022-09-15 13:31:46.405000;1;4.22
2022-09-15 13:31:46.878000;1;4.22
2022-09-15 13:31:47.325000;1;5.222
2022-09-15 13:31:48.494000;1;2.211
2022-09-15 13:31:48.918000;1;5.221
2022-09-15 13:31:49.375000;1;5.231
2022-09-15 13:31:49.846000;1;2.228
2022-09-15 13:31:50.293000;1;1.215
2022-09-15 13:31:51.468000;1;3.236
2022-09-15 13:31:51.914000;1;1.217
2022-09-15 13:31:52.344000;1;4.212
2022-09-15 13:31:52.777000;1;5.235
2022-09-15 13:31:53.238000;1;3.236
2022-09-15 13:31:54.444000;1;3.235
2022-09-15 13:31:54.905000;1;3.233
2022-09-15 13:31:55.371000;1;4.235
2022-09-15 13:31:55.852000;1;4.235
2022-09-15 13:31:56.349000;1;3.238
2022-09-15 13:31:57.536000;1;3.223
2022-09-15 13:31:57.998000;1;2.229
2022-09-15 13:31:58.448000;1;3.173
2022-09-15 13:31:58.797000;1;3.169
2022-09-15 13:31:59.163000;1;1.216
2022-09-15 13:32:00.332000;1;4.225
2022-09-15 13:32:00.783000;1;1.22
2022-09-15 13:32:01.230000;1;5.208
2022-09-15 13:32:01.676000;1;4.22
2022-09-15 13:32:02.129000;1;4.242
2022-09-15 13:32:03.318000;1;3.213
2022-09-15 13:32:03.748000;1;3.167
2022-09-15 13:32:04.115000;1;2.218
2022-09-15 13:32:04.562000;1;1.239
2022-09-15 13:32:05.042000;1;1.256
2022-09-15 13:32:06.265000;1;4.216
2022-09-15 13:32:06.728000;1;5.207
2022-09-15 13:32:07.141000;1;1.195
2022-09-15 13:32:07.558000;1;1.208
2022-09-15 13:32:07.986000;1;2.245
2022-09-15 13:32:09.197000;1;3.17
2022-09-15 13:32:09.553000;1;5.193
2022-09-15 13:32:09.953000;1;5.19
2022-09-15 13:32:10.349000;1;4.214
2022-09-15 13:32:10.764000;1;4.205
2022-09-15 13:32:11.934000;1;5.24
2022-09-15 13:32:12.409000;1;2.232
2022-09-15 13:32:12.863000;1;2.218
2022-09-15 13:32:13.331000;1;5.214
2022-09-15 13:32:13.758000;1;3.217
2022-09-15 13:32:14.921000;1;2.203
2022-09-15 13:32:15.367000;1;1.211
2022-09-15 13:32:15.819000;1;3.222
2022-09-15 13:32:16.274000;1;3.193
2022-09-15 13:32:16.688000;1;1.214
2022-09-15 13:32:17.852000;1;2.245
2022-09-15 13:32:18.339000;1;3.212
2022-09-15 13:32:18.776000;1;4.204
2022-09-15 13:32:19.199000;1;1.224
2022-09-15 13:32:19.643000;1;1.224
2022-09-15 13:32:20.811000;1;3.207
2022-09-15 13:32:21.240000;1;1.194
2022-09-15 13:32:21.631000;1;2.198
2022-09-15 13:32:22.035000;1;4.239
2022-09-15 13:32:22.497000;1;2.228
2022-09-15 13:32:23.678000;1;5.203
2022-09-15 13:32:24.083000;1;2.204
2022-09-15 13:32:24.524000;1;3.206
2022-09-15 13:32:24.947000;1;4.215
2022-09-15 13:32:25.349000;1;1.199
2022-09-15 13:32:26.503000;1;3.221
2022-09-15 13:32:26.943000;1;5.281
2022-09-15 13:32:27.446000;1;3.228
2022-09-15 13:32:27.894000;1;4.211
2022-09-15 13:32:28.327000;1;1.243
2022-09-15 13:32:29.529000;1;4.189
2022-09-15 13:32:29.925000;1;5.199
2022-09-15 13:32:30.353000;1;2.234
2022-09-15 13:32:30.819000;1;1.211
2022-09-15 13:32:31.248000;1;3.249
2022-09-15 13:32:32.482000;1;4.238
2022-09-15 13:32:32.936000;1;4.215
2022-09-15 13:32:33.339000;1;2.175
2022-09-15 13:32:33.722000;1;3.227
2022-09-15 13:32:34.189000;1;4.262
2022-09-15 13:32:35.405000;1;5.208
2022-09-15 13:32:35.822000;1;2.22
2022-09-15 13:32:36.260000;1;3.218
2022-09-15 13:32:36.724000;1;3.229
2022-09-15 13:32:37.174000;1;4.22
2022-09-15 13:32:38.397000;1;5.23
2022-09-15 13:32:38.865000;1;5.221
2022-09-15 13:32:39.314000;1;3.229
2022-09-15 13:32:39.774000;1;5.206
2022-09-15 13:32:40.204000;1;5.236
2022-09-15 13:32:41.408000;1;5.224
2022-09-15 13:32:41.835000;1;1.193
2022-09-15 13:32:42.243000;1;1.194
2022-09-15 13:32:42.661000;1;3.211
2022-09-15 13:32:43.100000;1;2.213
2022-09-15 13:32:44.273000;1;4.217
2022-09-15 13:32:44.732000;1;2.206
2022-09-15 13:32:45.119000;1;4.198
2022-09-15 13:32:45.540000;1;1.204
2022-09-15 13:32:45.942000;1;3.209
2022-09-15 13:32:47.061000;1;5.179
2022-09-15 13:32:47.424000;1;2.196
2022-09-15 13:32:47.810000;1;4.176
2022-09-15 13:32:48.168000;1;1.209
2022-09-15 13:32:48.599000;1;3.214
2022-09-15 13:32:49.761000;1;5.221
2022-09-15 13:32:50.214000;1;1.208
2022-09-15 13:32:50.658000;1;5.203
2022-09-15 13:32:51.087000;1;5.222
2022-09-15 13:32:51.539000;1;5.245
2022-09-15 13:32:52.723000;1;2.207
2022-09-15 13:32:53.150000;1;2.193
2022-09-15 13:32:53.558000;1;3.207
2022-09-15 13:32:53.979000;1;5.199
2022-09-15 13:32:54.373000;1;4.227
2022-09-15 13:32:55.560000;1;3.213
2022-09-15 13:32:56;1;3.23
2022-09-15 13:32:56.444000;1;2.24
2022-09-15 13:32:56.907000;1;3.206
2022-09-15 13:32:57.356000;1;2.235
2022-09-15 13:32:58.552000;1;5.195
2022-09-15 13:32:59.060000;1;1.195
2022-09-15 13:32:59.464000;1;1.238
2022-09-15 13:32:59.925000;1;1.202
2022-09-15 13:33:00.310000;1;5.185
2022-09-15 13:33:01.441000;1;4.212
2022-09-15 13:33:01.848000;1;5.202
2022-09-15 13:33:02.250000;1;1.178
2022-09-15 13:33:02.604000;1;2.195
2022-09-15 13:33:02.987000;1;1.171
2022-09-15 13:33:04.051000;1;1.171
2022-09-15 13:33:04.398000;1;2.193
2022-09-15 13:33:04.807000;1;3.186
2022-09-15 13:33:05.185000;1;2.186
2022-09-15 13:33:05.545000;1;5.176
2022-09-15 13:33:06.600000;1;1.188
2022-09-15 13:33:06.982000;1;3.174
2022-09-15 13:33:07.348000;1;4.203
2022-09-15 13:33:07.797000;1;3.221
2022-09-15 13:33:08.203000;1;2.188
2022-09-15 13:33:09.310000;1;1.208
2022-09-15 13:33:09.748000;1;5.18
2022-09-15 13:33:10.104000;1;2.176
2022-09-15 13:33:10.463000;1;1.218
2022-09-15 13:33:10.884000;1;4.191
2022-09-15 13:33:11.987000;1;4.176
2022-09-15 13:33:12.342000;1;1.169
2022-09-15 13:33:12.734000;1;4.189
2022-09-15 13:33:13.124000;1;4.199
2022-09-15 13:33:13.531000;1;4.207
2022-09-15 13:33:14.643000;1;5.183
2022-09-15 13:33:15.010000;1;4.171
2022-09-15 13:33:15.376000;1;1.205
2022-09-15 13:33:15.839000;1;1.192
2022-09-15 13:33:16.216000;1;2.18
2022-09-15 13:33:17.386000;1;3.205
2022-09-15 13:33:17.814000;1;5.219
2022-09-15 13:33:18.277000;1;1.171
2022-09-15 13:33:18.627000;1;2.223
2022-09-15 13:33:19.069000;1;1.203
2022-09-15 13:33:20.188000;1;1.194
2022-09-15 13:33:20.610000;1;5.224
2022-09-15 13:33:21.060000;1;2.216
2022-09-15 13:33:21.523000;1;2.22
2022-09-15 13:33:21.987000;1;5.231
2022-09-15 13:33:23.174000;1;5.212
2022-09-15 13:33:23.618000;1;2.229
2022-09-15 13:33:24.049000;1;4.17
2022-09-15 13:33:24.398000;1;2.228
2022-09-15 13:33:24.825000;1;4.203
2022-09-15 13:33:25.908000;1;3.174
2022-09-15 13:33:26.272000;1;1.186
2022-09-15 13:33:26.665000;1;2.222
2022-09-15 13:33:27.112000;1;2.209
2022-09-15 13:33:27.537000;1;5.211
2022-09-15 13:33:28.715000;1;5.213
2022-09-15 13:33:29.132000;1;4.196
2022-09-15 13:33:29.532000;1;1.218
2022-09-15 13:33:29.956000;1;5.218
2022-09-15 13:33:30.390000;1;4.251
2022-09-15 13:33:31.593000;1;5.17
2022-09-15 13:33:31.949000;1;5.179
2022-09-15 13:33:32.321000;1;5.218
2022-09-15 13:33:32.775000;1;2.254
2022-09-15 13:33:33.267000;1;1.237
2022-09-15 13:33:34.470000;1;5.249
2022-09-15 13:33:34.971000;1;2.218
2022-09-15 13:33:35.453000;1;2.224
2022-09-15 13:33:35.933000;1;4.225
2022-09-15 13:33:36.381000;1;4.228
2022-09-15 13:33:37.572000;1;4.216
2022-09-15 13:33:38.012000;1;2.213
2022-09-15 13:33:38.452000;1;1.231
2022-09-15 13:33:38.913000;1;4.237
2022-09-15 13:33:39.357000;1;1.233
2022-09-15 13:33:40.546000;1;2.23
2022-09-15 13:33:41.007000;1;4.227
2022-09-15 13:33:41.465000;1;3.234
2022-09-15 13:33:41.934000;1;1.246
2022-09-15 13:33:42.412000;1;2.228
2022-09-15 13:33:43.583000;1;1.187
2022-09-15 13:33:43.966000;1;2.207
2022-09-15 13:33:44.365000;1;5.179
2022-09-15 13:33:44.730000;1;4.186
2022-09-15 13:33:45.117000;1;4.169
2022-09-15 13:33:46.211000;1;1.188
2022-09-15 13:33:46.610000;1;2.213
2022-09-15 13:33:47.059000;1;4.2
2022-09-15 13:33:47.462000;1;4.212
2022-09-15 13:33:47.881000;1;3.233
2022-09-15 13:33:49.085000;1;3.205
2022-09-15 13:33:49.497000;1;5.222
2022-09-15 13:33:49.935000;1;4.221
2022-09-15 13:33:50.394000;1;4.219
2022-09-15 13:33:50.859000;1;2.254
2022-09-15 13:33:52.040000;1;2.234
2022-09-15 13:33:52.484000;1;5.208
2022-09-15 13:33:52.874000;1;4.19
2022-09-15 13:33:53.255000;1;4.214
2022-09-15 13:33:53.693000;1;5.221
2022-09-15 13:33:54.869000;1;3.223
2022-09-15 13:33:55.309000;1;5.19
2022-09-15 13:33:55.713000;1;4.189
2022-09-15 13:33:56.127000;1;5.215
2022-09-15 13:33:56.545000;1;2.208
2022-09-15 13:33:57.703000;1;5.219
2022-09-15 13:33:58.141000;1;2.209
2022-09-15 13:33:58.580000;1;5.229
2022-09-15 13:33:59.041000;1;3.233
2022-09-15 13:33:59.456000;1;3.202
2022-09-15 13:34:00.594000;1;2.21
2022-09-15 13:34:01.025000;1;5.231
2022-09-15 13:34:01.458000;1;2.2
2022-09-15 13:34:01.844000;1;5.231
2022-09-15 13:34:02.334000;1;5.229
2022-09-15 13:34:03.497000;1;2.191
2022-09-15 13:34:03.890000;1;5.195
2022-09-15 13:34:04.324000;1;5.23
2022-09-15 13:34:04.812000;1;1.246
2022-09-15 13:34:05.301000;1;2.238
2022-09-15 13:34:06.454000;1;3.203
2022-09-15 13:34:06.858000;1;3.207
2022-09-15 13:34:07.263000;1;2.187
2022-09-15 13:34:07.664000;1;3.211
2022-09-15 13:34:08.078000;1;1.208
2022-09-15 13:34:09.240000;1;5.192
2022-09-15 13:34:09.635000;1;5.234
2022-09-15 13:34:10.085000;1;5.24
2022-09-15 13:34:10.514000;1;5.173
2022-09-15 13:34:10.862000;1;2.212
2022-09-15 13:34:12.038000;1;5.235
2022-09-15 13:34:12.486000;1;5.199
2022-09-15 13:34:12.861000;1;2.191
2022-09-15 13:34:13.269000;1;5.232
2022-09-15 13:34:13.723000;1;1.2
2022-09-15 13:34:14.844000;1;4.194
2022-09-15 13:34:15.243000;1;3.199
2022-09-15 13:34:15.631000;1;4.172
2022-09-15 13:34:16.009000;1;5.212
2022-09-15 13:34:16.424000;1;4.204
2022-09-15 13:34:17.563000;1;1.208
2022-09-15 13:34:17.983000;1;5.199
2022-09-15 13:34:18.403000;1;4.195
2022-09-15 13:34:18.800000;1;3.228
2022-09-15 13:34:19.241000;1;2.231
2022-09-15 13:34:20.460000;1;3.22
2022-09-15 13:34:20.890000;1;2.201
2022-09-15 13:34:21.305000;1;4.239
2022-09-15 13:34:21.776000;1;1.225
2022-09-15 13:34:22.217000;1;4.216
2022-09-15 13:34:23.347000;1;5.204
2022-09-15 13:34:23.734000;1;4.188
2022-09-15 13:34:24.131000;1;4.198
2022-09-15 13:34:24.554000;1;3.208
2022-09-15 13:34:24.943000;1;1.159
2022-09-15 13:34:26.009000;1;1.209
2022-09-15 13:34:26.409000;1;5.196
2022-09-15 13:34:26.811000;1;5.193
2022-09-15 13:34:27.218000;1;4.209
2022-09-15 13:34:27.640000;1;1.185
2022-09-15 13:34:28.685000;1;4.186
2022-09-15 13:34:29.042000;1;1.185
2022-09-15 13:34:29.433000;1;4.207
2022-09-15 13:34:29.850000;1;5.206
2022-09-15 13:34:30.262000;1;4.204
2022-09-15 13:34:31.356000;1;5.184
2022-09-15 13:34:31.705000;1;3.166
2022-09-15 13:34:32.044000;1;5.168
2022-09-15 13:34:32.403000;1;5.202
2022-09-15 13:34:32.801000;1;1.179
2022-09-15 13:34:33.901000;1;1.221
2022-09-15 13:34:34.340000;1;2.211
2022-09-15 13:34:34.742000;1;5.174
2022-09-15 13:34:35.106000;1;4.199
2022-09-15 13:34:35.495000;1;4.218
2022-09-15 13:34:36.598000;1;5.149
2022-09-15 13:34:36.920000;1;1.153
2022-09-15 13:34:37.237000;1;4.162
2022-09-15 13:34:37.609000;1;3.195
2022-09-15 13:34:37.978000;1;5.152
2022-09-15 13:34:39.002000;1;4.198
2022-09-15 13:34:39.396000;1;3.208
2022-09-15 13:34:39.791000;1;3.171
2022-09-15 13:34:40.143000;1;5.176
2022-09-15 13:34:40.511000;1;3.188
2022-09-15 13:34:41.610000;1;2.182
2022-09-15 13:34:41.965000;1;1.159
2022-09-15 13:34:42.304000;1;4.172
2022-09-15 13:34:42.677000;1;4.201
2022-09-15 13:34:43.083000;1;1.218
2022-09-15 13:34:44.195000;1;2.179
2022-09-15 13:34:44.606000;1;5.191
2022-09-15 13:34:44.965000;1;1.18
2022-09-15 13:34:45.320000;1;5.188
2022-09-15 13:34:45.711000;1;3.162
2022-09-15 13:34:46.776000;1;5.177
2022-09-15 13:34:47.141000;1;1.188
2022-09-15 13:34:47.518000;1;1.192
2022-09-15 13:34:47.890000;1;3.187
2022-09-15 13:34:48.253000;1;5.176
2022-09-15 13:34:49.328000;1;3.199
2022-09-15 13:34:49.742000;1;3.186
2022-09-15 13:34:50.138000;1;3.161
2022-09-15 13:34:50.472000;1;4.214
2022-09-15 13:34:50.883000;1;5.218
2022-09-15 13:34:52.021000;1;3.199
2022-09-15 13:34:52.417000;1;3.193
2022-09-15 13:34:52.823000;1;5.185
2022-09-15 13:34:53.208000;1;3.174
2022-09-15 13:34:53.565000;1;5.205
2022-09-15 13:34:54.693000;1;3.206
2022-09-15 13:34:55.078000;1;2.152
2022-09-15 13:34:55.393000;1;5.169
2022-09-15 13:34:55.744000;1;1.162
2022-09-15 13:34:56.088000;1;3.152
2022-09-15 13:34:57.111000;1;2.175
2022-09-15 13:34:57.483000;1;4.209
2022-09-15 13:34:57.887000;1;1.184
2022-09-15 13:34:58.255000;1;3.18
2022-09-15 13:34:58.622000;1;1.212
2022-09-15 13:34:59.784000;1;2.195
